algo,k,frac,m,seed,r1,r2,r3
lightweight,32,0.01,10486,1,1.0250013635093527,0.9893304922470619,1.015890130558635
lightweight,32,0.01,10486,2,0.9943959540981222,0.9646843451654991,1.0120190985880488
lightweight,32,0.01,10486,3,1.0206083508727577,0.9902761875465231,1.0171343691056245
lightweight,32,0.01,10486,4,0.9869578477106122,0.9532090544419707,1.027516067051789
random,32,0.01,10486,0,1.0053834100816792,0.9805172247804604,1.0206333974679418
random,32,0.01,10486,1,1.0055462928751024,0.9706693376025205,1.0137063377774107
random,32,0.01,10486,2,0.9912103147055792,0.9758803646947856,1.014771900662879
random,32,0.01,10486,3,0.9817861476819195,0.9608642646894285,1.0137098909737945
random,32,0.01,10486,4,0.9943601369903924,0.9651937054261824,1.0277713482085362
lightweight,32,0.05,52429,0,1.010765285545478,0.9983912970886996,1.0075965426952644
lightweight,32,0.05,52429,1,1.0064261933073713,0.9936841135644254,1.010469454129655
lightweight,32,0.05,52429,2,0.9916674239788734,0.9890416586047457,1.0031000931357705
lightweight,32,0.05,52429,3,1.0053139319214608,0.9984383306680487,1.0070439237316067
lightweight,32,0.05,52429,4,0.9905674528135556,0.984784011725939,1.0084876209169331
random,32,0.05,52429,0,0.9938464749470902,0.9877729030815015,0.9988473227764069
random,32,0.05,52429,1,0.9995379893740347,0.9954938262019932,1.0022209249339353
random,32,0.05,52429,2,0.995501215097216,0.9944364897990231,1.0049497547993245
random,32,0.05,52429,3,1.002884789643511,0.9997973410574736,1.0028128177654383
random,32,0.05,52429,4,0.9915595097681109,0.9834575378426949,1.0057764161662301
lightweight,32,0.1,104858,0,1.0070198560029409,1.0044086795481366,1.0057253726742057
lightweight,32,0.1,104858,1,1.007263237719122,0.9991342721289168,1.0103253078625487
lightweight,32,0.1,104858,2,0.9942033437690758,0.9910941931483387,1.0042566798896764
lightweight,32,0.1,104858,3,1.002038967597615,0.9961214741665472,1.0033706404071843
lightweight,32,0.1,104858,4,0.9945242053827849,0.9924716611640882,1.0090819090823542
random,32,0.1,104858,0,0.9982015837403594,0.9938960349456764,1.0018409179581123
random,32,0.1,104858,1,0.9970930267218869,0.9968854592783021,1.0026137023599393
random,32,0.1,104858,2,0.9996250019074366,0.9985243738373863,1.0051343783374913
random,32,0.1,104858,3,0.998706669907065,0.9965281237293769,1.0044426665106112
random,32,0.1,104858,4,0.9950981819977974,0.9900172221560454,1.0057340406159088
lightweight,32,0.25,262144,0,1.0057076389237998,1.0045983141392827,1.0026272583822307
lightweight,32,0.25,262144,1,1.003167942120317,1.0018957186970308,1.0029155534335896
lightweight,32,0.25,262144,2,0.9995268833965926,0.9969004175859262,1.005272868994307
lightweight,32,0.25,262144,3,1.0010819497313237,0.9970419601241957,1.0078578523843416
lightweight,32,0.25,262144,4,1.0001575790381179,0.9999158471484496,1.0043717053655687
random,32,0.25,262144,0,1.002727555839369,1.0008055288160846,1.0026460886696589
