algo,k,frac,m,seed,r1,r2,r3
random,32,0.05,37113,1,0.9957395123456235,0.9658017010781874,1.0075878678464065
random,32,0.05,37113,2,0.988736939308902,0.9820434328921087,0.9929173636954909
random,32,0.05,37113,3,0.9901635456302961,0.9727257194399294,1.0074299985010027
random,32,0.05,37113,4,1.009080548492401,0.9990133224750528,1.00478181887681
lightweight,32,0.1,74226,0,1.0064937224838693,0.995776421565874,0.9925810348143282
lightweight,32,0.1,74226,1,1.0008480119972476,0.998975906283738,0.9880808450106555
lightweight,32,0.1,74226,2,0.9974465871221108,0.9924937996631519,0.9995890048164324
lightweight,32,0.1,74226,3,0.9976475183447344,0.9955404530948481,0.988271989642708
lightweight,32,0.1,74226,4,0.9990498529259202,0.9982834717938435,0.9786765899659849
random,32,0.1,74226,0,1.0001505180567594,0.9900858945062455,1.003850596034075
random,32,0.1,74226,1,0.9991460940415915,0.9910063764672591,0.9868899572548074
random,32,0.1,74226,2,0.9923455283600179,0.988795067474767,0.9789786709361835
random,32,0.1,74226,3,0.9971145237208723,0.9851429093700363,1.0060841870220956
random,32,0.1,74226,4,1.004744611044898,0.996862009866939,0.9901696733086441
lightweight,32,0.25,185566,0,1.001055316351838,0.9983886662052234,0.9951243120633637
lightweight,32,0.25,185566,1,1.0045401904991214,1.0045751378668761,0.9984449906659292
lightweight,32,0.25,185566,2,0.99429710141164,0.9939281307297799,0.9880654751026887
lightweight,32,0.25,185566,3,0.9964076497303941,0.9953582689389237,0.9992414009988057
lightweight,32,0.25,185566,4,1.000401850192588,0.9972109889361866,0.9930608546861072
random,32,0.25,185566,0,0.997414124601368,0.9965888416960178,0.9959912509906387
